time
1900-01-01 00:00:12.043
1900-01-01 00:00:12.713
1900-01-01 00:00:12.603
1900-01-01 00:00:12.363
1900-01-01 00:00:12.470
1900-01-01 00:00:12.213
1900-01-01 00:00:12.443
1900-01-01 00:00:14.183
1900-01-01 00:00:12.450
1900-01-01 00:00:11.730
1900-01-01 00:00:12.693
1900-01-01 00:00:12.353
1900-01-01 00:00:12.950
1900-01-01 00:00:12.380
1900-01-01 00:00:13.010
1900-01-01 00:00:12.567
1900-01-01 00:00:12.927
1900-01-01 00:00:12.233
1900-01-01 00:00:12.863
1900-01-01 00:00:12.677
1900-01-01 00:00:12.423
1900-01-01 00:00:12.620
1900-01-01 00:00:11.133
1900-01-01 00:00:11.617
1900-01-01 00:00:12.060
1900-01-01 00:00:13.337
1900-01-01 00:00:11.433
1900-01-01 00:00:12.300
1900-01-01 00:00:13.293
1900-01-01 00:00:12.377
1900-01-01 00:00:11.667
1900-01-01 00:00:12.647
1900-01-01 00:00:12.737
1900-01-01 00:00:12.593
1900-01-01 00:00:12.663
1900-01-01 00:00:12.383
1900-01-01 00:00:11.203
1900-01-01 00:00:13.140
1900-01-01 00:00:12.293
1900-01-01 00:00:12.400
1900-01-01 00:00:12.173
1900-01-01 00:00:12.567
1900-01-01 00:00:11.637
1900-01-01 00:00:12.837
1900-01-01 00:00:12.120
1900-01-01 00:00:12.037
1900-01-01 00:00:13.770
1900-01-01 00:00:13.593
1900-01-01 00:00:11.923
1900-01-01 00:00:12.687
1900-01-01 00:00:12.097
1900-01-01 00:00:12.720
1900-01-01 00:00:12.440
1900-01-01 00:00:12.620
1900-01-01 00:00:12.807
1900-01-01 00:00:13.293
1900-01-01 00:00:12.767
1900-01-01 00:00:13.090
1900-01-01 00:00:13.703
1900-01-01 00:00:12.683
1900-01-01 00:00:12.923
1900-01-01 00:00:11.463
1900-01-01 00:00:13.683
1900-01-01 00:00:13.090
1900-01-01 00:00:12.793
1900-01-01 00:00:12.147
1900-01-01 00:00:12.703
1900-01-01 00:00:12.043
1900-01-01 00:00:11.613
1900-01-01 00:00:12.187
1900-01-01 00:00:12.047
1900-01-01 00:00:12.043
1900-01-01 00:00:12.507
1900-01-01 00:00:13.263
1900-01-01 00:00:12.033
1900-01-01 00:00:13.127
1900-01-01 00:00:12.543
1900-01-01 00:00:12.330
1900-01-01 00:00:11.427
1900-01-01 00:00:13.260
1900-01-01 00:00:12.207
1900-01-01 00:00:12.137
1900-01-01 00:00:12.080
1900-01-01 00:00:12.477
1900-01-01 00:00:11.743
1900-01-01 00:00:12.290
1900-01-01 00:00:13.063
1900-01-01 00:00:14.370
1900-01-01 00:00:12.643
1900-01-01 00:00:12.737
1900-01-01 00:00:13.237
1900-01-01 00:00:12.287
1900-01-01 00:00:13.417
1900-01-01 00:00:11.767
1900-01-01 00:00:13.943
1900-01-01 00:00:12.327
1900-01-01 00:00:11.973
1900-01-01 00:00:12.823
1900-01-01 00:00:12.357
1900-01-01 00:00:13.043
