time
1900-01-01 00:00:11.300
1900-01-01 00:00:11.727
1900-01-01 00:00:11.560
1900-01-01 00:00:12.827
1900-01-01 00:00:11.453
1900-01-01 00:00:10.900
1900-01-01 00:00:11.737
1900-01-01 00:00:11.633
1900-01-01 00:00:11.590
1900-01-01 00:00:11.410
1900-01-01 00:00:12.070
1900-01-01 00:00:11.667
1900-01-01 00:00:11.607
1900-01-01 00:00:11.160
1900-01-01 00:00:12.097
1900-01-01 00:00:12.000
1900-01-01 00:00:12.157
1900-01-01 00:00:11.333
1900-01-01 00:00:11.543
1900-01-01 00:00:11.223
1900-01-01 00:00:11.383
1900-01-01 00:00:12.287
1900-01-01 00:00:11.277
1900-01-01 00:00:11.373
1900-01-01 00:00:11.337
1900-01-01 00:00:11.563
1900-01-01 00:00:12.717
1900-01-01 00:00:11.030
1900-01-01 00:00:11.283
1900-01-01 00:00:11.940
1900-01-01 00:00:11.280
1900-01-01 00:00:12.543
1900-01-01 00:00:13.183
1900-01-01 00:00:11.523
1900-01-01 00:00:11.933
1900-01-01 00:00:11.580
1900-01-01 00:00:13.197
1900-01-01 00:00:11.567
1900-01-01 00:00:11.373
1900-01-01 00:00:11.540
1900-01-01 00:00:14.003
1900-01-01 00:00:11.657
1900-01-01 00:00:11.853
1900-01-01 00:00:11.610
1900-01-01 00:00:13.217
1900-01-01 00:00:12.453
1900-01-01 00:00:11.070
1900-01-01 00:00:11.650
1900-01-01 00:00:11.200
1900-01-01 00:00:11.110
1900-01-01 00:00:12.123
1900-01-01 00:00:11.087
1900-01-01 00:00:11.103
1900-01-01 00:00:11.503
1900-01-01 00:00:13.453
1900-01-01 00:00:11.343
1900-01-01 00:00:13.240
1900-01-01 00:00:13.257
1900-01-01 00:00:12.517
1900-01-01 00:00:11.307
1900-01-01 00:00:13.103
1900-01-01 00:00:11.510
1900-01-01 00:00:11.933
1900-01-01 00:00:12.153
1900-01-01 00:00:11.397
1900-01-01 00:00:13.750
1900-01-01 00:00:13.273
1900-01-01 00:00:11.463
1900-01-01 00:00:12.500
1900-01-01 00:00:11.563
1900-01-01 00:00:13.383
1900-01-01 00:00:11.903
1900-01-01 00:00:11.497
1900-01-01 00:00:11.807
1900-01-01 00:00:11.193
1900-01-01 00:00:12.093
1900-01-01 00:00:12.210
1900-01-01 00:00:11.537
1900-01-01 00:00:11.483
1900-01-01 00:00:11.120
1900-01-01 00:00:11.570
1900-01-01 00:00:11.593
1900-01-01 00:00:11.333
1900-01-01 00:00:11.870
1900-01-01 00:00:11.150
1900-01-01 00:00:11.297
1900-01-01 00:00:10.987
1900-01-01 00:00:12.233
1900-01-01 00:00:11.217
1900-01-01 00:00:11.287
1900-01-01 00:00:12.780
1900-01-01 00:00:12.787
1900-01-01 00:00:11.690
1900-01-01 00:00:12.013
1900-01-01 00:00:11.047
1900-01-01 00:00:11.450
1900-01-01 00:00:11.233
1900-01-01 00:00:12.797
1900-01-01 00:00:11.383
1900-01-01 00:00:11.460
